model,n_rows,mae,rmse,r2,mbe,skill_vs_persistence,segment_col,segment_val
lgbm_residual,2069,110.46319155497474,146.47836738884965,0.7648771762590071,-19.41733140812221,0.32567697653806116,month,12
lgbm_residual,2069,110.46319155497474,146.47836738884965,0.7648771762590071,-19.41733140812221,0.32567697653806116,month,12
lgbm_residual,6696,112.73831233648666,145.3161025082649,-1.8432201263821266,31.57253229095032,0.3734743231163776,target_ghi_bin,300-600
lgbm_residual,6696,112.73831233648666,145.3161025082649,-1.8432201263821266,31.57253229095032,0.3734743231163776,target_ghi_bin,300-600
lgbm_residual,1990,107.359205681564,144.88291967708585,0.7739161512559717,-15.295133818653143,0.3689660759337402,month,8
lgbm_residual,1990,107.359205681564,144.88291967708585,0.7739161512559717,-15.295133818653143,0.3689660759337402,month,8
lgbm_residual,1943,105.12255636775019,142.18064685169847,0.7889884384887395,1.3357761917875164,0.4114831411263865,month,4
lgbm_residual,1943,105.12255636775019,142.18064685169847,0.7889884384887395,1.3357761917875164,0.4114831411263865,month,4
lgbm_residual,23138,103.00721725615682,140.76963033379909,0.7861775872681263,-4.2707517074599295,0.3849107077731273,has_clp,True
lgbm_residual,23138,103.00721725615682,140.76963033379909,0.7861775872681263,-4.2707517074599295,0.3849107077731273,has_clp,True
lgbm_residual,1870,103.69589947369013,138.37627727482126,0.8168886931301681,-1.4635480317768066,0.3829738390036028,month,2
lgbm_residual,1870,103.69589947369013,138.37627727482126,0.8168886931301681,-1.4635480317768066,0.3829738390036028,month,2
lgbm_residual,6004,107.7271619026181,137.6550504065043,-1.5510115735257193,-73.7753245851241,0.37164663904603323,target_ghi_bin,600-900
lgbm_residual,6004,107.7271619026181,137.6550504065043,-1.5510115735257193,-73.7753245851241,0.37164663904603323,target_ghi_bin,600-900
lgbm_residual,2014,102.14611610612315,136.60512478396856,0.7951546993419472,-6.148958720627094,0.38213445308208305,month,11
lgbm_residual,2014,102.14611610612315,136.60512478396856,0.7951546993419472,-6.148958720627094,0.38213445308208305,month,11
lgbm_residual,2049,93.76454463251687,132.76032738699354,0.8038288546511811,2.0180922123207745,0.38282680591343543,month,1
lgbm_residual,2049,93.76454463251687,132.76032738699354,0.8038288546511811,2.0180922123207745,0.38282680591343543,month,1
