ts_wib,target_ts_wib,target_ghi_1h_ahead,target_delta_ghi_1h,target_kt_1h,hour_sin,hour_cos,month_sin,month_cos,daylight_flag,sun_above_5deg_flag,ghi_now,dhi_now,dni_now,reflected_now,nett_rad_now,solar_elev_deg,asrs_n_obs_1min,asrs_ok_obs,aws_temp_c,aws_temp_min_c,aws_temp_max_c,aws_rh_pct,aws_pressure_hpa,aws_ws_avg,aws_ws_max,aws_wd_deg,aws_rain_mm,aws_sr_avg_w_m2,clp_cot,clp_cth_m,clp_ctt_k,clp_cer,clp_cloud_present,clp_clear_flag,clp_thin_cloud_flag,clp_moderate_cloud_flag,clp_thick_cloud_flag,synop_temp_c,synop_dewpoint_c,synop_rh_pct,synop_wind_speed,synop_wind_dir_deg,synop_visibility,synop_rainfall_24h_mm,synop_solar_rad_24h,ghi_lag_10m,ghi_lag_30m,ghi_lag_60m,ghi_lag_120m,ghi_lag_180m,dhi_lag_60m,dni_lag_60m,aws_temp_lag_60m,aws_rh_lag_60m,aws_pressure_lag_60m,clp_cot_lag_60m,clp_cth_lag_60m,ghi_roll_30m_mean,ghi_roll_30m_min,ghi_roll_30m_max,ghi_roll_30m_std,ghi_roll_60m_mean,ghi_roll_60m_min,ghi_roll_60m_max,ghi_roll_60m_std,ghi_roll_180m_mean,ghi_roll_180m_min,ghi_roll_180m_max,ghi_roll_180m_std,dhi_roll_180m_mean,dni_roll_180m_mean,aws_temp_roll_180m_mean,aws_rh_roll_180m_mean,aws_ws_roll_180m_mean,aws_rain_sum_180m,clp_cot_roll_180m_mean,clp_cth_roll_180m_mean,ghi_delta_10m,ghi_delta_60m,aws_temp_delta_60m,aws_rh_delta_60m,clp_cot_lag_10m,clp_cot_lag_20m,clp_cot_lag_30m,clp_cth_lag_30m,ghi_lag_20m,ghi_lag_50m,kt_lag_10m,kt_lag_20m,kt_lag_30m,kt_lag_60m,kt_roll30m_mean,kt_roll60m_mean,kt_roll30m_std,syn_cloud_cover_oktas_m,syn_cloud_low_cover_oktas,syn_cloud_med_cover_oktas,syn_cloud_low_base_1,syn_cloud_low_base_2,syn_cloud_low_base_3,syn_cloud_med_base_1,syn_cloud_med_base_2,syn_cloud_high_base_1,syn_cloud_high_base_2,syn_cloud_layer_1_height_m,syn_cloud_layer_2_height_m,syn_cloud_layer_3_height_m,syn_cloud_layer_4_height_m,syn_cloud_layer_1_amt_oktas,syn_cloud_layer_2_amt_oktas,syn_cloud_layer_3_amt_oktas,syn_cloud_layer_4_amt_oktas,syn_present_weather,syn_past_weather_1,syn_past_weather_2,solar_elev_sin,solar_elev_sin_clip,clear_sky_ghi_now,kt_now,ghi_to_aws_sr_ratio,dhi_fraction,dni_fraction,temp_rh_interaction,vpd_proxy,wind_u,wind_v,clp_cot_delta_10m,clp_cot_delta_30m,clp_cot_delta_60m,clp_cth_delta_60m,clp_cot_delta_180m,clp_cth_delta_180m,ghi_roll_180m_range,ghi_roll_60m_range,ghi_ramp_ratio_60m,aws_temp_range,cloud_opacity_proxy,cloud_height_temp_interaction,syn_total_cloud_oktas,syn_low_cloud_present,syn_multi_layer_cloud_flag,syn_cloud_base_min,syn_cloud_depth_proxy,syn_weather_cloud_rain_proxy,kt_wavelet_trend,kt_wavelet_detail1_energy,kt_wavelet_detail2_energy
2021-01-03 06:10:00,2021-01-03 07:10:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,0,0.0,0.0,0.0,0.0,,0.4840783544538955,1,1.0,24.6,24.6,24.6,99.2,1008.099,0.825,1.443989,91.5,4.8,1.125,,,,,1,1,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,98.3,1007.314,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.708888888888893,97.98333333333333,0.5619999999999999,86.39999999999998,,,0.0,0.0,-0.09999999999999787,0.9000000000000057,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.00844866060891752,0.02,22.0,0.0,0.0,0.0,0.0,2440.32,0.1967999999999993,0.8247172931048347,-0.02159598235399524,,,,,,,0.0,0.0,0.0,0.0,,,,0,0,,,0.0,0.0,0.0,0.0
2021-01-03 06:20:00,2021-01-03 07:20:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,0,0.0,0.0,0.0,0.0,,2.7817241258149643,1,1.0,24.6,24.6,24.6,99.2,1008.131,0.86,1.530708,86.8,4.8,7.699,,,,,1,1,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,98.4,1007.364,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.703333333333337,98.03888888888889,0.5736666666666665,86.39999999999998,,,0.0,0.0,-0.0799999999999983,0.7999999999999972,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.048531173949068765,0.048531173949068765,53.38429134397564,0.0,0.0,0.0,0.0,2440.32,0.1967999999999993,0.8586590571965037,0.04800649429412099,,,,,,,0.0,0.0,0.0,0.0,,,,0,0,,,0.0,0.0,0.0,0.0
2021-01-03 06:30:00,2021-01-03 07:30:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,5.081440603953869,1,1.0,24.72,24.5,24.8,99.1,1008.471,1.798,7.452244,196.2,4.8,6.063,,,,,1,1,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.61,98.5,1007.442,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.704444444444448,98.10555555555555,0.6615555555555555,86.39999999999998,,,0.0,0.0,0.10999999999999943,0.5999999999999943,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.08857165202850265,0.08857165202850265,97.42881723135291,0.0,0.0,0.0,0.0,2449.752,0.2224800000000014,-0.5016260086585336,-1.7266080468471439,,,,,,,0.0,0.0,0.0,0.3000000000000007,,,,0,0,,,0.0,0.0,0.0,0.0
2021-01-03 06:40:00,2021-01-03 07:40:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,7.382570408875675,1,1.0,23.89,23.5,24.4,95.4,1008.833,3.677,7.729914,267.9,5.8,4.52,,,,,1,1,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,98.7,1007.591,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65944444444445,97.99444444444445,0.8658333333333332,87.39999999999998,,,0.0,0.0,-0.7100000000000009,-3.299999999999997,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.1284939205341086,0.1284939205341086,141.34331258751945,0.0,0.0,0.0,0.0,2279.106,1.0989399999999987,-3.674530503924119,-0.13473891691400952,,,,,,,0.0,0.0,0.0,0.8999999999999986,,,,0,0,,,0.0,0.0,0.0,0.0
2021-01-03 06:50:00,2021-01-03 07:50:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,9.684460148765414,1,1.0,23.3,23.2,23.5,96.2,1008.929,1.391,4.208223,275.1,6.6,21.83,24.995649337768555,8.87961196899414,248.2509155273437,33.6629638671875,0,0,0,0,1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,98.9,1007.86,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.580555555555563,97.95555555555556,0.943111111111111,89.19999999999997,24.995649337768555,8.87961196899414,0.0,0.0,-1.3000000000000007,-2.700000000000003,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.16822202932938077,0.16822202932938077,185.04423226231884,0.0,0.0,0.0,0.0,2241.46,0.8853999999999993,-1.3854931219863804,0.12365196694122084,,,,,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,0.0,2204.3718008303545,,0,0,,,0.0,0.0,0.0,0.0
2021-01-03 07:00:00,2021-01-03 08:00:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,11.986452116256645,1,1.0,23.41,23.3,23.6,96.6,1008.962,0.606,1.626902,195.6,6.6,31.26,24.73699951171875,8.811983108520508,248.6863250732422,34.75102996826172,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,99.1,1007.959,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.506666666666668,97.93333333333334,0.9767777777777779,90.99999999999997,24.866324424743652,8.845797538757324,0.0,0.0,-1.1900000000000013,-2.5,24.995649337768555,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.20768039694259327,0.20768039694259327,228.4484366368526,0.0,0.0,0.0,0.0,2261.406,0.7959400000000013,-0.16296541129285091,-0.5836765154793808,-0.2586498260498047,,,,-0.12932491302490234,-0.033814430236816406,0.0,0.0,0.0,0.3000000000000007,0.0,2191.41969586545,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 07:10:00,2021-01-03 08:10:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,14.287875674377586,1,1.0,23.58,23.5,23.6,96.7,1009.016,0.213,0.8161838,118.6,0.0,34.16,27.6268310546875,8.596125602722168,250.22808837890625,33.34971618652344,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,99.2,1008.099,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.440555555555562,97.92222222222223,0.9886111111111112,86.19999999999997,25.7864933013916,8.76257356007894,0.0,0.0,-1.0200000000000031,-2.5,24.73699951171875,24.995649337768555,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.24679395435498974,0.24679395435498974,271.4733497904887,0.0,0.0,0.0,0.0,2280.1859999999997,0.7781399999999992,0.18701037376615984,-0.10196136574134923,2.88983154296875,,,,1.8403377532958984,-0.16644795735677143,0.0,0.0,0.0,0.10000000000000142,0.0,2150.9920770341414,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 07:20:00,2021-01-03 08:20:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,16.58803809937729,1,1.0,23.91,23.6,24.1,96.5,1009.058,1.262,1.922276,110.2,0.0,46.87,29.605125427246094,8.541318893432617,250.6367950439453,33.126075744628906,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,99.2,1008.131,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.389444444444443,97.88888888888889,1.0499444444444446,81.39999999999998,26.741151332855225,8.707259893417358,0.0,0.0,-0.6900000000000013,-2.700000000000003,27.6268310546875,24.73699951171875,24.995649337768555,8.87961196899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.28548828781543045,0.28548828781543045,314.0371165969735,0.0,0.0,0.0,0.0,2307.315,0.83685,1.1843781947225596,-0.4357663271361507,1.9782943725585938,4.609476089477539,,,2.863974094390869,-0.1659409999847412,0.0,0.0,0.0,0.5,0.0,2140.7687928982486,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 07:30:00,2021-01-03 08:30:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,18.886214618634103,1,1.0,24.05,24.0,24.1,96.4,1009.111,1.751,3.641952,237.7,0.2,58.14,30.86588478088379,8.282201766967773,252.3621826171875,38.04180145263672,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,99.1,1008.471,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.345000000000006,97.8388888888889,1.136388888888889,76.79999999999998,27.566098022460938,8.622248268127441,0.0,0.0,-0.6699999999999982,-2.6999999999999886,29.605125427246094,27.6268310546875,24.73699951171875,8.811983108520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.32368978040980956,0.32368978040980956,356.0587584507905,0.0,0.0,0.0,0.0,2318.42,0.8657999999999987,-1.4800534699714694,-0.9356509637815869,1.2607593536376953,6.128885269165039,,,3.299786758422851,-0.3400465011596676,0.0,0.0,0.0,0.10000000000000142,0.0,2090.1145147879142,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 07:40:00,2021-01-03 08:40:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,21.18163734049249,1,1.0,24.13,24.1,24.2,95.8,1009.026,1.776,3.059918,38.82,0.4,81.1,32.697750091552734,8.14454174041748,253.3453063964844,37.343074798583984,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,95.4,1008.833,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.303888888888892,97.7388888888889,1.208277777777778,72.39999999999999,28.42137336730957,8.542630513509115,0.0,0.0,0.23999999999999844,0.3999999999999915,30.86588478088379,29.605125427246094,27.6268310546875,8.596125602722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.36132575211591333,0.36132575211591333,397.45832732750466,0.0,0.0,0.0,0.0,2311.654,1.0134600000000007,1.1133314446934623,1.383715684039452,1.8318653106689453,5.070919036865234,,,4.276376724243164,-0.3980887730916347,0.0,0.0,0.0,0.09999999999999787,0.0,2063.381422685023,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 07:50:00,2021-01-03 08:50:00,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,23.47348271631714,1,1.0,24.17,24.1,24.4,95.5,1009.236,0.555,1.807781,101.8,0.4,120.3,26.39666748046875,8.205558776855469,252.8928375244141,36.08220291137695,0,0,0,0,1,24.0,22.7,93.0,2.0,280.0,4.0,7.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,96.2,1008.929,24.995649337768555,8.87961196899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.269444444444446,97.59444444444446,1.1638333333333333,68.0,28.132129669189453,8.49447740827288,0.0,0.0,0.870000000000001,-0.7000000000000028,32.697750091552734,30.86588478088379,29.605125427246094,8.541318893432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,5,450,600,,3000,,9000,,,,,,,,,,60,6.0,2.0,0.3983245980772593,0.3983245980772593,438.1570578849852,0.0,0.0,0.0,0.0,2308.235,1.0876500000000002,0.5432714007627352,-0.11349530877219365,-6.301082611083984,-3.2084579467773438,1.4010181427001953,-0.6740531921386719,-1.7354621887207031,-0.2889186314174115,0.0,0.0,0.0,0.29999999999999716,0.0,2075.1270425523403,8,1,0,450,,68.0,0.0,0.0,0.0
2021-01-03 08:00:00,2021-01-03 09:00:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,25.76085709939439,1,1.0,24.56,24.3,24.8,93.5,1009.25,0.818,1.951932,88.5,0.4,178.3,16.34132194519043,8.175620079040527,252.98092651367188,35.47277069091797,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41,96.6,1008.962,24.73699951171875,8.811983108520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26166666666667,97.33333333333333,1.1543333333333332,63.599999999999994,26.658278703689575,8.454620242118835,0.0,0.0,1.1499999999999986,-3.0999999999999943,26.39666748046875,32.697750091552734,30.86588478088379,8.282201766967773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.43461592483286576,0.43461592483286576,478.07751731615235,0.0,0.0,0.0,0.0,2296.3599999999997,1.5963999999999998,0.8177196918300058,0.021412743715840225,-10.05534553527832,-14.52456283569336,-8.39567756652832,-0.6363630294799805,-10.316956758499146,-0.2790001630783081,0.0,0.0,0.0,0.5,0.0,2068.275942419452,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 08:10:00,2021-01-03 09:10:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,28.042779865266557,1,1.0,24.83,24.7,24.9,93.1,1009.31,1.474,2.465234,35.43,0.4,230.2,13.477107048034668,8.260703086853027,252.3382568359375,35.19160842895508,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58,96.7,1009.016,27.6268310546875,8.596125602722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.268888888888892,97.04444444444445,1.1896666666666667,59.199999999999996,25.193704075283474,8.433073891533745,0.0,0.0,1.25,-3.6000000000000085,16.34132194519043,26.39666748046875,32.697750091552734,8.14454174041748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.4701306842437605,0.4701306842437605,517.1437526681365,0.0,0.0,0.0,0.0,2311.673,1.7132700000000014,0.8544894340349096,1.2010511259403986,-2.8642148971557617,-19.220643043518066,-14.149724006652832,-0.3354225158691406,-11.716597027248806,-0.17237080468071753,0.0,0.0,0.0,0.1999999999999993,0.0,2084.491417175741,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 08:20:00,2021-01-03 09:20:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,30.318163426581616,1,1.0,25.09,25.0,25.2,90.6,1009.394,1.664,2.586855,24.32,0.4,279.5,12.869421005249023,8.417686462402344,251.2047119140625,33.98908615112305,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,96.5,1009.058,29.605125427246094,8.541318893432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.291666666666668,96.61111111111111,1.2418333333333333,54.8,23.96127576828003,8.431535148620606,0.0,0.0,1.1799999999999997,-5.900000000000006,13.477107048034668,16.34132194519043,26.39666748046875,8.205558776855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.5048013048614359,0.5048013048614359,555.2814353475795,0.0,0.0,0.0,0.0,2273.154,2.3584600000000013,0.6852892355505247,1.516335933636929,-0.6076860427856445,-13.527246475219727,-16.73570442199707,-0.12363243103027344,-11.091854763031005,-0.013848686218262074,0.0,0.0,0.0,0.1999999999999993,0.0,2114.5625027706847,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 08:30:00,2021-01-03 09:30:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,32.5857893031413,1,1.0,25.6,25.3,25.9,90.6,1009.456,1.734,2.903702,117.0,0.4,303.0,15.282230377197266,8.53259563446045,250.3157958984375,33.1479606628418,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,96.4,1009.111,30.86588478088379,8.282201766967773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34666666666667,96.17222222222222,1.2726666666666668,50.4,23.17227164181796,8.440722465515137,0.0,0.0,1.5500000000000007,-5.800000000000011,12.869421005249023,13.477107048034668,16.34132194519043,8.175620079040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.5385618204883111,0.5385618204883111,592.4180025371422,0.0,0.0,0.0,0.0,2319.36,2.4064000000000014,1.54500531294263,-0.787219526548374,2.412809371948242,-1.059091567993164,-15.583654403686523,0.2503938674926758,-7.890041264620695,0.0918731689453125,0.0,0.0,0.0,0.5999999999999979,0.0,2135.8434673195006,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 08:40:00,2021-01-03 09:40:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,34.84427918205162,1,1.0,25.8,25.7,25.9,90.6,1009.625,1.12,2.573855,75.51,0.4,185.5,20.06816673278809,8.528092384338379,250.30691528320312,32.80408477783203,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13,95.8,1009.026,32.697750091552734,8.14454174041748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.413333333333334,95.72222222222221,1.2749444444444444,45.99999999999999,22.913596232732136,8.44800329208374,0.0,0.0,1.6700000000000017,-5.200000000000003,15.282230377197266,12.869421005249023,13.477107048034668,8.260703086853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.5713479956856123,0.5713479956856123,628.4827952541735,0.0,0.0,0.0,0.0,2337.48,2.4252000000000016,1.0843742842090742,0.28023634979434475,4.785936355590824,6.5910596847534215,-12.629583358764645,0.38355064392089844,-2.8454294999440464,0.08008909225463867,0.0,0.0,0.0,0.1999999999999993,0.0,2134.6404979739164,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 08:50:00,2021-01-03 09:50:00,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,37.092059607331656,1,1.0,25.64,25.5,25.7,89.9,1010.013,0.806,1.415869,125.7,0.4,130.2,25.65135383605957,8.603550910949707,249.8443145751953,33.05045318603516,0,0,0,0,1,24.8,23.4,92.0,4.0,40.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.17,95.5,1009.236,26.39666748046875,8.205558776855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.471111111111114,95.22222222222221,1.2875000000000003,41.599999999999994,23.12419297144963,8.45996849353497,0.0,0.0,1.4699999999999989,-5.599999999999994,20.06816673278809,15.282230377197266,12.869421005249023,8.417686462402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,450,600,,3000,,9000,,,,,,,,,,21,2.0,2.0,0.6030974479898654,0.6030974479898654,663.407192788852,0.0,0.0,0.0,0.0,2305.036,2.589639999999999,0.6545393226747959,-0.47033421635303063,5.583187103271481,12.781932830810547,-0.7453136444091797,0.3979921340942383,2.5271608646099395,0.14358241741473776,0.0,0.0,0.0,0.1999999999999993,0.0,2149.548280259027,7,1,0,450,,25.0,0.0,0.0,0.0
2021-01-03 09:00:00,2021-01-03 10:00:00,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,39.327318551806805,1,1.0,25.75,25.7,25.9,90.0,1010.033,0.968,1.762473,75.46,0.4,157.3,37.19975662231445,8.600408554077148,249.9486694335937,33.31950759887695,0,0,0,0,1,25.8,24.0,90.0,2.0,70.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56,93.5,1009.25,16.34132194519043,8.175620079040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.535,94.71666666666665,1.2943333333333333,37.19999999999998,24.129590375082834,8.46999992643084,0.0,0.0,1.1900000000000013,-3.5,25.65135383605957,20.06816673278809,15.282230377197266,8.53259563446045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,5,450,600,,3000,,9000,,,,,,,,,,5,2.0,2.0,0.633749766605485,0.633749766605485,697.1247432660335,0.0,0.0,0.0,0.0,2317.5,2.575,0.9369974828427702,0.2430220507408999,11.548402786254883,21.917526245117188,20.858434677124023,0.4247884750366211,13.070166247231619,0.13040862764630923,0.0,0.0,0.0,0.1999999999999993,0.0,2149.6606746768807,8,1,0,450,,9.0,0.0,0.0,0.0
2021-01-03 09:10:00,2021-01-03 10:10:00,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,1,0.0,0.0,0.0,0.0,,41.54795161971021,1,1.0,25.86,25.7,25.9,89.1,1010.109,1.229,1.852947,85.1,0.4,164.4,40.41941833496094,8.736433982849121,249.09033203125,34.68730163574219,0,0,0,0,1,25.8,24.0,90.0,2.0,70.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,93.1,1009.31,13.477107048034668,8.260703086853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.605000000000004,94.15555555555554,1.3167777777777778,32.79999999999998,25.215578905741374,8.487762196858723,0.0,0.0,1.0300000000000011,-4.0,37.19975662231445,25.65135383605957,20.06816673278809,8.528092384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,5,450,600,,3000,,9000,,,,,,,,,,5,2.0,2.0,0.6632466273476212,0.6632466273476212,729.5712900823833,0.0,0.0,0.0,0.0,2304.1259999999997,2.8187400000000014,1.224508369018624,0.10497739853582472,3.2196617126464844,20.351251602172848,26.94231128692627,0.47573089599609375,15.203839429219563,0.24867178599039796,0.0,0.0,0.0,0.1999999999999993,0.0,2176.1612415569834,8,1,0,450,,9.0,0.0,0.0,0.0
