model,n_rows,mae,rmse,r2,mbe,skill_vs_persistence,split
persistence,25336,167.50815615875538,220.18781700495907,0.5212516539209822,2.3526225205669453,0.0,test
lgbm_residual,25336,95.79486296706321,135.2812168438552,0.8192843695476175,3.146420184654365,0.38560989121024625,test
catboost,25336,98.31139627951963,137.1358108477202,0.8142954808320023,-0.6405103212467771,0.3771871091095307,test
xgboost,25336,96.16727571918332,135.22780899693552,0.8194270312971497,-1.555894607311886,0.3858524470775333,test
mlp,25336,114.52191857588161,154.33420054254026,0.7647958023184918,35.57916274321978,0.29907929220686924,test
simple_avg_4family,25336,97.37026229820174,135.78542298461412,0.8179347700186947,9.13229449982887,0.38332000002726785,test
ridge_stack_4family,25336,96.32777991075486,135.7612890124172,0.8179994833968969,2.083283409260732,0.38342960632849377,test
